Date,target_sindaebang,sillim3bridge,gwankdorimbridge,yangsnabridge,Geumcheon,Guankak,Namhyoen,Hyeonchoongwon,Gisangcheong,Yeongdeungpo,Yangcheon,Hangang,Acc_6h_Geumcheon,Acc_6h_Guankak,Acc_6h_Namhyoen,Acc_6h_Hyeonchoongwon,Acc_6h_Gisangcheong,Acc_6h_Yeongdeungpo,Acc_6h_Yangcheon,Acc_6h_Hangang,Avg_raninfall_710101,Avg_raninfall_710102,Avg_raninfall_710103,Avg_raninfall_710104,Avg_raninfall_710105,Avg_raninfall_710106,Avg_raninfall_710107,Avg_raninfall_710108,Avg_raninfall_710109,Avg_raninfall_710110,sindaebang_0.5h,sindaebang_1h,sindaebang_2h,sindaebang_3h,sindaebang_4h,sindaebang_5h,sindaebang_6h
2022-09-04 13:20,13.07,0.1,0.11,31.25,0.5,0,0,0,0,0.5,0,0,3,4,3.5,3.5,2.5,4,3,0.5,0,0.1,0,0,0,0.3,0.1,0,0.4,0.1,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 13:30,13.07,0.09,0.11,31.25,0,0,0,0,0,0,0,0,3,4,3.5,3.5,2.5,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 13:40,13.07,0.08,0.1,31.25,0,0,0,0,0,0,0,0,3,4,3.5,3.5,2.5,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.06
2022-09-04 13:50,13.07,0.09,0.1,31.25,0,0,0,0,0,0,0.5,0,3,4,3.5,3.5,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0.1,0.4,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 14:00,13.07,0.1,0.1,31.25,0,0,0,0.5,0,0,0,0,3,4,3.5,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 14:10,13.07,0.09,0.1,31.25,0,0,0.5,0,0,0,0,0,3,4,4,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 14:20,13.07,0.08,0.1,31.25,0,0,0,0,0,0,0,0,3,4,4,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 14:30,13.07,0.07,0.1,31.25,0,0,0,0,0,0,0,0,3,4,4,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 14:40,13.07,0.07,0.1,31.25,0,0,0,0,0,0,0,0,3,3.5,3.5,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.06,13.07
2022-09-04 14:50,13.07,0.06,0.1,31.25,0,0,0,0,0,0,0,0,3,3.5,3,4,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 15:00,13.07,0.06,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3.5,3,3.5,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 15:10,13.07,0.06,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3.5,3,3.5,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 15:20,13.07,0.06,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3.5,3,3.5,2.5,4,3.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 15:30,13.07,0.05,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3.5,3,3.5,2.5,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 15:40,13.07,0.05,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3,3,3.5,2,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.06,13.07,13.07
2022-09-04 15:50,13.07,0.05,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3,3,3.5,2,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 16:00,13.07,0.05,0.11,31.25,0,0,0,0,0,0,0,0,2.5,3,3,3.5,2,4,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 16:10,13.07,0.04,0.11,31.25,0,0,0,0,0,0,0,0,2.5,2.5,3,3,2,3.5,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 16:20,13.07,0.05,0.11,31.25,0,0,0,0,0,0,0,0,2,2.5,2.5,2.5,2,3.5,3,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-04 16:30,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,3,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-04 16:40,13.07,0.05,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,3,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.06,13.07,13.07,13.07
2022-09-04 16:50,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,3,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 17:00,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,3,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.06
2022-09-04 17:10,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.06
2022-09-04 17:20,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-04 17:30,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-04 17:40,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.06,13.07,13.07,13.07,13.07
2022-09-04 17:50,13.07,0.04,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-04 18:00,13.07,0.05,0.1,31.25,0,0,0,0,0,0,0,0,2,2,2.5,2.5,2,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.06,13.07,13.07,13.06,13.07
2022-09-04 18:10,13.07,0.05,0.1,31.25,0,0.5,0.5,0.5,0,0.5,0,0,2,2.5,3,3,2,4,2.5,0,0.5,0.4,0.1,0.3,0,0,0,0,0.4,0.1,13.06,13.07,13.06,13.07,13.07,13.06,13.07
2022-09-04 18:20,13.06,0.05,0.1,31.25,1.5,2.5,1.5,1.5,1,1.5,3,0,3.5,5,4.5,4.5,3,5.5,5.5,0,2.5,2.3,1.2,1.8,1,1.3,1.1,0.9,1.7,2.7,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 18:30,13.06,0.17,0.11,31.33,2.5,1,1.5,2,4,6,4,0,6,5.5,5,6,7,11.5,9.5,0,1,1.3,3.7,2.4,4,3.1,3.9,3.5,5.7,4.4,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 18:40,13.06,0.27,0.16,31.36,0,0,0,0,0.5,0.5,0,0,5.5,5,4.5,6,6.5,10.5,8.5,0,0,0,0.4,0.2,0.5,0.2,0.5,0.4,0.4,0.1,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-04 18:50,13.07,0.24,0.21,31.31,0.5,0,0,0,0,0,0.5,0,5.5,4.5,4.5,5,6.5,10,8.5,0,0,0.1,0,0,0,0.3,0,0,0.1,0.4,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-04 19:00,13.07,0.18,0.18,31.3,0,0.5,0,0.5,0,0.5,0,0,5,5,4,5.5,5.5,9.5,8,0,0.5,0.4,0.1,0.3,0,0,0,0,0.4,0.1,13.07,13.06,13.07,13.07,13.06,13.07,13.07
2022-09-04 19:10,13.07,0.19,0.14,31.32,0.5,0.5,0.5,0.5,0.5,0,0,0,5.5,5,4.5,5.5,6,9.5,8,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0,0,13.06,13.06,13.07,13.07,13.06,13.07,13.07
2022-09-04 19:20,13.07,0.19,0.17,31.31,0.5,2,2,1.5,0.5,0,0,0,5.5,7,6.5,7,6.5,9,8,0,2,1.8,0.7,1.3,0.5,0.5,0.5,0.4,0,0,13.06,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 19:30,13.07,0.2,0.18,31.33,0.5,0,0.5,0,0,0.5,1,0,6,7,7,7,6.5,9.5,9,0,0,0.1,0,0,0,0.3,0.1,0,0.6,0.9,13.06,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 19:40,13.06,0.2,0.24,31.31,1.5,0,0.5,1,2,0.5,0.5,0,7.5,7,7.5,8,8.5,10,9.5,0,0,0.3,1.8,0.9,2,1.7,1.9,1.6,0.5,0.5,13.06,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 19:50,13.06,0.23,0.38,31.35,0.5,1,0.5,4,0.5,0,0,0,8,8,8,12,9,10,9,0,1,0.9,0.6,0.8,0.5,0.5,0.5,0.4,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 20:00,13.06,0.38,0.46,31.48,0,0.5,0,2,0,0.5,0.5,0,8,8.5,8,13.5,9,10.5,9.5,0,0.5,0.4,0.1,0.3,0,0,0,0,0.5,0.5,13.07,13.07,13.07,13.06,13.07,13.07,13.06
2022-09-04 20:10,13.06,0.37,0.49,31.39,0.5,0.5,0.5,0.5,0.5,0,0,0,8.5,9,8,14,9.5,10.5,9.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 20:20,13.07,0.27,0.46,31.35,0,0.5,0.5,0,0,0,0.5,0,8.5,9.5,8.5,14,9.5,10.5,10,0,0.5,0.4,0.1,0.3,0,0,0,0,0.1,0.4,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-04 20:30,13.07,0.23,0.4,31.34,0,0,0,0,0,0.5,0.5,0,8.5,9.5,8.5,14,9.5,11,10.5,0,0,0,0,0,0,0,0,0,0.5,0.5,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 20:40,13.07,0.2,0.32,31.31,0,0,0,0,0,0.5,0.5,0,8.5,9.5,8.5,14,9.5,11.5,11,0,0,0,0,0,0,0,0,0,0.5,0.5,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 20:50,13.07,0.17,0.26,31.29,1,0,0,0,1,1,0.5,0,9.5,9.5,8.5,14,10.5,12.5,11.5,0,0,0.2,0.9,0.5,1,1,1,0.9,0.9,0.6,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 21:00,13.07,0.15,0.23,31.27,0.5,0,0.5,0.5,1,0,0.5,0,10,9.5,9,14.5,11.5,12.5,12,0,0,0.1,0.9,0.5,1,0.7,0.9,0.8,0.1,0.4,13.07,13.07,13.06,13.07,13.07,13.06,13.07
2022-09-04 21:10,13.07,0.13,0.2,31.26,0,0.5,0,0,0.5,1,0.5,0,10,10,9,14.5,12,13.5,12.5,0,0.5,0.4,0.5,0.5,0.5,0.2,0.5,0.5,0.9,0.6,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-04 21:20,13.07,0.13,0.18,31.26,0,0,0,0.5,0,0,0.5,0,10,10,9,15,12,13.5,13,0,0,0,0,0,0,0,0,0,0.1,0.4,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-04 21:30,13.07,0.12,0.18,31.26,0.5,2.5,1.5,0,0,0.5,0,0,10.5,12.5,10.5,15,12,14,13,0,2.5,2.2,0.3,1.4,0,0.3,0.1,0,0.4,0.1,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 21:40,13.07,0.11,0.17,31.25,1,1.5,1.5,2.5,1.5,1,0.5,0,11.5,14,12,17.5,13.5,15,13.5,0,1.5,1.4,1.5,1.5,1.5,1.2,1.4,1.3,0.9,0.6,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 21:50,13.07,0.17,0.17,31.32,1.5,0.5,0.5,1,1,1,2,0,13,14.5,12.5,18.5,14.5,16,15.5,0,0.5,0.6,0.9,0.7,1,1.3,1.1,0.9,1.1,1.8,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 22:00,13.07,0.21,0.24,31.33,1.5,0.5,0.5,1,1,1.5,2.5,0,14.5,15,13,19.5,15.5,17.5,18,0,0.5,0.6,0.9,0.7,1,1.3,1.1,0.9,1.6,2.3,13.07,13.06,13.07,13.07,13.06,13.07,13.07
2022-09-04 22:10,13.07,0.22,0.32,31.42,2.5,3,2.5,2,2,3,1.5,0,17,18,15.5,21.5,17.5,20.5,19.5,0,3,2.9,2.1,2.5,2,2.3,2.1,1.8,2.8,1.8,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-04 22:20,13.07,0.36,0.43,31.52,0.5,1.5,2,2,1,1,1,0,17.5,19.5,17.5,23.5,18.5,21.5,20.5,0,1.5,1.4,1.1,1.3,1,0.7,1,0.9,1,1,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-04 22:30,13.07,0.42,0.52,31.43,0.5,0.5,0.5,1,0.5,0.5,0,0,18,20,18,24.5,19,22,20.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.1,13.06,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 22:40,13.07,0.34,0.53,31.4,0,0.5,0.5,0,0,0,0,0,18,20.5,18.5,24.5,19,22,20.5,0,0.5,0.4,0.1,0.3,0,0,0,0,0,0,13.06,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 22:50,13.07,0.28,0.49,31.38,0,0,0,0.5,0,0,0.5,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0.1,0.4,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 23:00,13.06,0.25,0.42,31.37,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 23:10,13.06,0.24,0.33,31.35,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 23:20,13.07,0.22,0.27,31.34,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-04 23:30,13.07,0.22,0.24,31.33,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.07
2022-09-04 23:40,13.07,0.2,0.24,31.31,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-04 23:50,13.07,0.17,0.21,31.29,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.06
2022-09-05 0:00,13.07,0.15,0.2,31.27,0,0,0,0,0,0,0,0,18,20.5,18.5,25,19,22,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.06
2022-09-05 0:10,13.07,0.13,0.19,31.26,0,0,0,0,0,0,0,0,18,20,18,24.5,19,21.5,21,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-05 0:20,13.07,0.12,0.18,31.25,0,0,0,0,0,0,0,0,16.5,17.5,16.5,23,18,20,18,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.06
2022-09-05 0:30,13.07,0.11,0.16,31.25,0,0,0,0,0,0,0,0,14,16.5,15,21,14,14,14,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.07,13.06
2022-09-05 0:40,13.07,0.1,0.16,31.25,0,0,0,0,0,0,0,0,14,16.5,15,21,13.5,13.5,14,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.06
2022-09-05 0:50,13.07,0.1,0.15,31.25,0,0.5,0,0,0,0.5,0,0,13.5,17,15,21,13.5,14,13.5,0,0.5,0.4,0.1,0.3,0,0,0,0,0.4,0.1,13.07,13.06,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:00,13.07,0.09,0.14,31.25,0,0,0.5,0,0,0,0,0,13.5,16.5,15.5,20.5,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:10,13.07,0.09,0.14,31.25,0,0,0,0,0,0,0,0,13,16,15,20,13,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:20,13.07,0.08,0.13,31.25,0,0,0,0.5,0,0,0,0,12.5,14,13,19,12.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:30,13.07,0.08,0.12,31.25,0,0,0,0,0,0,0,0,12,14,12.5,19,12.5,13,12.5,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:40,13.06,0.07,0.12,31.25,0,0,0,0,0,0,0,0,10.5,14,12,18,10.5,12.5,12,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.07,13.06,13.07
2022-09-05 1:50,13.06,0.07,0.12,31.25,0,0,0,0,0,0,0,0,10,13,11.5,14,10,12.5,12,0,0,0,0,0,0,0,0,0,0,0,13.06,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:00,13.06,0.07,0.12,31.25,0,0,0,0,0,0,0,0,10,12.5,11.5,12,10,12,11.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:10,13.07,0.07,0.12,31.25,0,0,0.5,0,0,0,0,0,9.5,12,11.5,11.5,9.5,12,11.5,0,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:20,13.06,0.07,0.12,31.25,0,0.5,0,0,0,0,0,0,9.5,12,11,11.5,9.5,12,11,0,0.5,0.4,0.1,0.3,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:30,13.07,0.07,0.12,31.25,0,0,0.5,0,0,0,0,0.5,9.5,12,11.5,11.5,9.5,11.5,10.5,0.5,0,0,0,0,0,0,0,0.1,0,0,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:40,13.07,0.07,0.11,31.25,0,0.5,0,0,0,0.5,0,0,9.5,12.5,11.5,11.5,9.5,11.5,10,0.5,0.5,0.4,0.1,0.3,0,0,0,0,0.4,0.1,13.07,13.07,13.07,13.07,13.06,13.07,13.07
2022-09-05 2:50,13.07,0.07,0.11,31.25,0,0,0,0,0,0,0,0,8.5,12.5,11.5,11.5,8.5,10.5,9.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-05 3:00,13.07,0.07,0.12,31.25,0,0,0,0,0,0,0,0,8,12.5,11,11,7.5,10.5,9,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-05 3:10,13.07,0.07,0.11,31.25,0,0,0,0,0,0,0,0,8,12,11,11,7,9.5,8.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-05 3:20,13.07,0.08,0.11,31.25,0.5,0,0,0,0,0,0,0,8.5,12,11,10.5,7,9.5,8,0.5,0,0.1,0,0,0,0.3,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.06
2022-09-05 3:30,13.07,0.09,0.11,31.25,0,0,0,0,0,0,0,0,8,9.5,9.5,10.5,7,9,8,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-05 3:40,13.07,0.08,0.11,31.25,0,0,0,0.5,0,0,0,0,7,8,8,8.5,5.5,8,7.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.06,13.07,13.07,13.07
2022-09-05 3:50,13.07,0.08,0.11,31.25,0,0,0,0,0,0,0,0,5.5,7.5,7.5,7.5,4.5,7,5.5,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-05 4:00,13.07,0.08,0.11,31.25,0,0,0,0,0,0,0,0,4,7,7,6.5,3.5,5.5,3,0.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-05 4:10,13.07,0.07,0.11,31.25,0,0,0.5,0,0,0,0.5,0,1.5,4,5,4.5,1.5,2.5,2,0.5,0,0,0,0,0,0,0,0,0.1,0.4,13.07,13.07,13.06,13.07,13.07,13.07,13.07
2022-09-05 4:20,13.07,0.07,0.11,31.25,0,0.5,0,0,0,0,0,0.5,1,3,3,2.5,0.5,1.5,1,1,0.5,0.4,0.1,0.3,0,0,0,0.1,0,0,13.07,13.07,13.06,13.07,13.07,13.06,13.06
2022-09-05 4:30,13.07,0.07,0.11,31.25,0.5,0,0.5,0,0.5,0.5,0,0,1,2.5,3,1.5,0.5,1.5,1,1,0,0.1,0.4,0.2,0.5,0.5,0.5,0.4,0.4,0.1,13.07,13.07,13.06,13.07,13.07,13.07,13.06
2022-09-05 4:40,13.07,0.07,0.11,31.25,0,0.5,0,0.5,0,0,0.5,0,1,2.5,2.5,2,0.5,1.5,1.5,1,0.5,0.4,0.1,0.3,0,0,0,0,0.1,0.4,13.07,13.07,13.06,13.07,13.07,13.07,13.06
2022-09-05 4:50,13.07,0.07,0.1,31.25,0.5,0.5,1,0,0.5,0,0,0,1.5,3,3.5,1.5,1,1.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.07
2022-09-05 5:00,13.07,0.08,0.11,31.25,0.5,1,0.5,1,0,0,0,0.5,2,4,4,2.5,1,1.5,1,1.5,1,0.9,0.1,0.5,0,0.3,0,0.1,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.14
2022-09-05 5:10,13.07,0.1,0.11,31.25,0,0,0.5,0.5,0,0,0,0,2,4,4.5,3,1,1.5,1,1.5,0,0,0,0,0,0,0,0,0,0,13.07,13.06,13.07,13.07,13.07,13.07,13.2
2022-09-05 5:20,13.07,0.13,0.11,31.26,0.5,0.5,0,0,0.5,0.5,0.5,0.5,2.5,4.5,4.5,3,1.5,2,1.5,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,13.06,13.06,13.07,13.07,13.06,13.06,13.27
2022-09-05 5:30,13.07,0.13,0.11,31.26,0,0,0.5,0.5,0,0,0,0,2.5,4.5,5,3.5,1.5,2,1.5,2,0,0,0,0,0,0,0,0,0,0,13.06,13.06,13.07,13.07,13.07,13.06,13.28
2022-09-05 5:40,13.07,0.14,0.11,31.27,0.5,0.5,0.5,0,0.5,0,0,0.5,3,5,5.5,3.5,2,2,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,13.06,13.06,13.07,13.07,13.07,13.06,13.32
2022-09-05 5:50,13.06,0.15,0.11,31.27,0.5,0,0,0,0.5,0.5,0.5,0.5,3.5,5,5.5,3.5,2.5,2.5,2,3,0,0.1,0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.5,13.06,13.07,13.07,13.07,13.07,13.07,13.36
2022-09-05 6:00,13.06,0.14,0.11,31.27,0.5,0,0.5,0.5,0,0.5,1,0.5,4,5,6,4,2.5,3,3,3.5,0,0.1,0,0,0,0.3,0.1,0.1,0.6,0.9,13.06,13.07,13.07,13.07,13.07,13.14,13.37
2022-09-05 6:10,13.06,0.13,0.11,31.26,0,0,0,0,0.5,1,1.5,0,4,5,6,4,3,4,4.5,3.5,0,0,0.4,0.2,0.5,0.2,0.5,0.5,1.1,1.4,13.06,13.07,13.07,13.07,13.07,13.2,13.38
2022-09-05 6:20,13.06,0.12,0.11,31.26,0.5,1,0.5,0,0,0.5,1,0.5,4.5,6,6.5,4,3,4.5,5.5,4,1,0.9,0.1,0.5,0,0.3,0.1,0.1,0.6,0.9,13.07,13.07,13.07,13.06,13.06,13.27,13.38
2022-09-05 6:30,13.06,0.13,0.12,31.26,0,0,0.5,0.5,0,0.5,0,0,4.5,6,7,4.5,3,5,5.5,4,0,0,0,0,0,0,0,0,0.4,0.1,13.07,13.07,13.07,13.07,13.06,13.28,13.38
2022-09-05 6:40,13.06,0.14,0.13,31.26,0,0.5,0,0,0.5,0,0,0,4.5,6.5,7,4.5,3.5,5,5.5,4,0.5,0.4,0.5,0.5,0.5,0.2,0.4,0.4,0,0,13.07,13.07,13.07,13.07,13.06,13.32,13.4
2022-09-05 6:50,13.07,0.14,0.14,31.26,0,0,0.5,0,0,0,0.5,0.5,4.5,6,7.5,4.5,3.5,4.5,6,4.5,0,0,0,0,0,0,0,0.1,0.1,0.4,13.07,13.07,13.07,13.07,13.07,13.36,13.46
2022-09-05 7:00,13.07,0.13,0.13,31.26,0,0,0,0,0,0,0,0,4.5,6,7,4.5,3.5,4.5,6,4.5,0,0,0,0,0,0,0,0,0,0,13.07,13.07,13.07,13.07,13.14,13.37,13.48
2022-09-05 7:10,13.07,0.14,0.14,31.26,0.5,0,0,0.5,0,0.5,0,0,5,6,7,5,3.5,5,6,4.5,0,0.1,0,0,0,0.3,0.1,0,0.4,0.1,13.07,13.07,13.07,13.07,13.2,13.38,13.5
2022-09-05 7:20,13.07,0.14,0.13,31.26,0,0.5,0.5,0.5,0.5,0,0.5,0,5,6.5,7.5,5,4,5,6.5,4.5,0.5,0.4,0.5,0.5,0.5,0.2,0.4,0.4,0.1,0.4,13.07,13.07,13.06,13.06,13.27,13.38,13.48
